date,geo,hashtags,id,text,type,username
2019-07-05 02:37:50+00:00,,,1146971416777990144,There was an earthquake in California today. 6.4.,official,bowlesmoss
2019-07-05 02:32:00+00:00,,#blessed,1146969948616441856,I am thanks!! My first earthquake. It was quite something. But no damage. #blessed,official,IamDebraLee
2019-07-05 02:31:41+00:00,,,1146969868937248768,Me and Emily can officially say we experienced an earthquake...and the biggest one LA has seen in 20 YEARS... Yeah baby,official,JeffreyAmber
2019-07-05 02:30:28+00:00,,,1146969562618855426,And these mofos have earthquakes too I thought I was back in the Bay lol,official,jaw_nee23
2019-07-05 02:28:38+00:00,,,1146969102302400513,"Thanks, Vicky! We had an earthquake here today. It's always a bit too exciting when one begins! But, tho it was a pretty big one, it was centered over 100 miles away. We felt it, but didn't have damage. (There was damage at the epicenter, but only minor injuries.)",official,KeeKeeSage_1
2019-07-05 02:28:07+00:00,,,1146968972517974016,""" @kumailn is the only person in the media I believe (felt the LA earthquake)."" — our 4th of July dinner discussion",official,jessicaanncrabb
2019-07-05 02:25:41+00:00,,#California,1146968360166420480,If you live in #California please have earthquake alerts on or follow any of the Twitter pages like this @earthquakeBot so you can be updated on earthquakes,official,miseryangel8
2019-07-05 02:22:19+00:00,,#JKAdventuresBackEastPart2,1146967513453826048,There was a pretty big earthquake in SoCal this morning. So naturally we got on the next possible flight to the east coast. #JKAdventuresBackEastPart2 @Lax International Airport Los Angeles California https://www.instagram.com/p/BzhKTIyBh54/?igshid=1ph5pzmg64r3w …,official,kstrauss11
2019-07-05 02:21:00+00:00,,,1146967180916826112,"The earthquake caused me, as a blind guy, to look around in panic https://twitter.com/nytimes/status/1146957879620116486 …",official,ryanknighton
2019-07-05 02:19:01+00:00,,,1146966682667122688,I ain’t feel any of the earthquakes that’s happened since I’ve been living here. Like how? Lol,official,NubianBby
2019-07-05 02:17:28+00:00,,,1146966294387806208,Swear I didn’t feel that earthquake this morning,official,NubianBby
2019-07-05 02:16:38+00:00,,,1146966083183583232,I love telling people I felt the Earthquake,official,TheRealJenCandy
2019-07-05 02:13:49+00:00,,#Earthquake #JurassicWorld,1146965373331263489,My twitter today: #Earthquake and #JurassicWorld,official,EricTimOh
2019-07-05 02:12:50+00:00,,#CaliLiving #Video #WillSmith #IndependenceDay #LosAngeles #CA #SoCal #CityOfAngels #lol #earthquake,1146965125645111296,"#CaliLiving ! haha #Video: #WillSmith in #IndependenceDay 2019 #LosAngeles #CA #SoCal #CityOfAngels #lol #earthquake @Los Angeles, California https://www.instagram.com/p/BzhJAfVH8AO/?igshid=1v5j4fcjdzhts …",official,musicandpost
2019-07-05 02:12:24+00:00,,,1146965016425275393,They better give you extra attention today! There was a big earthquake to east of us. We did not feel it at all though! Thanks for asking! XOX,official,RoxyRoxLA
2019-07-05 02:10:52+00:00,,#Earthquake,1146964633187545089,Wow that #Earthquake was trippy shit.. first I thought I was having vertigo then I realised so was all of LA,official,IslandiaMusic
2019-07-05 02:09:10+00:00,,,1146964205142020096,"Got my first earthquake under my belt, or should I say under my feet",official,dennyglasser
2019-07-05 02:07:10+00:00,,,1146963698889584643,DID EXPERIENCE AN EARTHQUAKE THIS MORNING. IT WAS COOL,official,AQWUZHERE
2019-07-05 02:00:52+00:00,,#StrangerThings #strangerthingsseason3 #netflix #Happy4thofJuly #weekend #weekendvibes #thursday #TrumpParade #earthquakes #synth #synthwave #felt #SoCal #jueves #tbt #felizjueves #la #dtla #July4th #July4 #ridgecrest #panama #pty #akira #fashion #stylepic,1146962114814390272,"Dude, where's my Truck? #StrangerThings #strangerthingsseason3 #netflix #Happy4thofJuly #weekend #weekendvibes #thursday #TrumpParade #earthquakes #synth #synthwave #felt #SoCal #jueves #tbt #felizjueves #la #dtla #July4th #July4 #ridgecrest #panama #pty #akira #fashion #stylepic.twitter.com/hGK5yChWGu",official,castro_ahmed
2019-07-05 01:59:44+00:00,,,1146961830125813760,Fuck dat earthquake,official,SomalianLord
2019-07-05 01:58:41+00:00,,#losangeles #earthquake,1146961566379782144,"We haven’t had a #losangeles #earthquake in a while...I hope everyone takes time out to prepare their safety kits just in case the big one hits again. @Los Angeles, California https://www.instagram.com/p/BzhHmFzFXHy/?igshid=1dec0xtokf6t2 …",official,sunandseeds
2019-07-05 01:54:27+00:00,,,1146960502058131457,I was driving during the earthquake and didn’t feel anything!!! sad,official,GayAntagonist
2019-07-05 01:51:29+00:00,,#safe4th #Happy4th #IndepenceDay,1146959752565424128,First an earthquake. Now we brace for the damaging fires that will be sparked by dimwits using illegal fireworks. Be safe. #safe4th #Happy4th #IndepenceDay To report illegal fireworks activity:https://complaint.lacity.org/Complaint/fireworks/ … Legal firework shows:https://www.lafd.org/news/celebrate-safely-public-fireworks-show-los-angeles …pic.twitter.com/zuZuqi5xJb,official,JeffGorell
2019-07-05 01:48:47+00:00,,,1146959076250640385,I’m dead I didn’t even know there was an earthquake. We were too busy waiting in line. https://twitter.com/kazooskis/status/1146843412261298177 …,official,KowaiAsh
2019-07-05 01:43:10+00:00,,,1146957659272142848,I thought the earthquake was last nights molly kicking in again,official,Cienna_Jadee
2019-07-05 01:37:22+00:00,,,1146956202166743040,"Even @MannyPacquiao felt the 6.4 earthquake this morning. But with his strong Faith, he was unfazed by the tremor. He went on to do 10 rounds of mitts as his sparring partners took the holiday off. @ABSCBNNews @balitangamerica @ABSCBNNewsSport @abscbnsports @ANCALERTSpic.twitter.com/4xZkt0OdDu",official,StevieAngeles
2019-07-05 01:33:50+00:00,,#SoCalQuakepic,1146955313788026880,We’re celebrating 4th of July even with the earthquake jitters here in Southern California. #SoCalQuakepic.twitter.com/kfJEzsKdHi,official,LunchboxDotCom
2019-07-05 01:31:55+00:00,,,1146954829702430721,Y’all hold it down in the L me and @nayeliemacias15 finna go through a earthquake,official,ayemanesaymane
2019-07-05 01:27:19+00:00,,#earthquake #immigrantshttps,1146953670610657280,I hope this guy is running against Kevin McCarthy.. who's the representative down where that #earthquake was today.. all brown people. #immigrantshttps://twitter.com/Alyssa_Milano/status/1145044056692518912 …,official,MsGoldBond
2019-07-05 01:26:57+00:00,,,1146953578084356096,Horrendous Earthquake in Los Angeles today. Lets go live to asses the damage. pic.twitter.com/sDBWZHPSNe,official,tbearde
2019-07-05 01:26:34+00:00,,,1146953483683131393,Wait.. what? The news here keeps talking about the earthquake https://twitter.com/MalcolmNance/status/1146933404224622592 …,official,airraidsiren108
2019-07-05 01:23:40+00:00,,,1146952755161919488,"When I was in line at AX, there was a magnitude 6.4 earthquake, and some dude asked for my number. Unusual day.",official,QuantumOfP
2019-07-05 01:22:53+00:00,,,1146952556427399168,Man I lived through my first earthquake. I’m glad that the tv that I mounted all by myself is still hanging on my wall. I was so scared lmao.,official,jfull1914
2019-07-05 01:21:02+00:00,,,1146952089383256065,"A 1.4 magnitude earthquake occurred 0.62mi SW of Monrovia, CA. Details: http://eqbot.com/HYY Map:http://eqbot.com/HY9",official,earthquakesLA
2019-07-05 01:20:46+00:00,,,1146952024434434048,"1.4 earthquake, 1km SW of Monrovia, CA. 2019-07-04 17:16:38 at epicenter (4m ago, depth 5.4km). https://earthquake.usgs.gov/earthquakes/eventpage/ci38446375 …",official,ArcadiaCA
2019-07-05 01:19:39+00:00,,,1146951742476578816,"day 4 in LA: saw a homeless lady pissing at the bus stop in broad daylight, experienced an earthquake, & i stil can't tell if those were fireworks or gunshots",official,cjold
2019-07-05 01:14:02+00:00,,#lafd #therock #dwaynejohnson #sanandreas,1146950327704477696,"I felt the earthquake but I knew he’s coming to save us. #lafd #therock #dwaynejohnson #sanandreas @Los Angeles, California https://www.instagram.com/p/BzhCeeZDBx2/?igshid=ugs63uju1cyl …",official,peyton3759
2019-07-05 01:13:09+00:00,,#earthquake,1146950107218116608,Better get down to Bakersfield or wherever that #earthquake is in Southern California because Kevin McCarthy he's the representative.. WHAT..?? https://twitter.com/KamalaHarris/status/1146524852150517762 …,official,MsGoldBond
2019-07-05 01:09:18+00:00,,#earthquakes #EarthquakeResponsehttps,1146949136853245952,"Fellow Californians! Chill! Trump's got the paper towels ""cocked and loaded"". #earthquakes #EarthquakeResponsehttps://twitter.com/realDonaldTrump/status/1146862295466819585 …",official,iamstevenscales
2019-07-05 01:09:15+00:00,,,1146949124257800192,"I was in Ontario for their 4th of July parade, and felt it there. Just a slight rolling motion and didn't feel very strong. I'm so used to quakes here, I literally aske thr motorcycle cop if thst was an earthquake.",official,MrNeato
2019-07-05 01:07:25+00:00,,,1146948664998281216,"“I remember the six-pointer in Long Beach.… It devastated Long Beach and Compton. I was in the Tehachapi earthquake and I saw the sand moving,” said Barbara Butler, 90. “I’ve been through ’em.” https://www.latimes.com/local/lanow/la-me-earthquake-ridgecrest-dollar-tree-20190704-story.html …",official,jpanzar
2019-07-05 01:05:10+00:00,,#earthquake,1146948097487937536,"No problems that I can tell from the #earthquake in Los Angeles. Thankfully, LA is about 2.5 hours from the epicenter.",official,Analisa_Swan
2019-07-05 01:03:41+00:00,,,1146947723884523520,"I literally feel like I’m in the purge!!! After that earth quake, All these fireworks popping off, the fires from the mountains and me telling people to stay safe tonight. Feels like something scary is going to happen tonight. Lol Stay safe people!",official,davila_gloria
2019-07-05 01:02:38+00:00,,,1146947458498355200,The science center prepared me for earthquakes with that simulator,official,Behemyth815
2019-07-05 01:01:49+00:00,,,1146947253539606528,"Dodgers game - 4th of July tradition, and hopefully no more earthquakes. @Dodger Stadium https://www.instagram.com/p/BzhBFgOAw9VxW9xAHjRxBzK1d6RG_l_mPJ0O9w0/?igshid=gq4gs66knkq4 …",official,jenpurdie
2019-07-05 01:01:11+00:00,,,1146947093929402368,There was an earthquake td in California but everyone was on the beach too drunk to care,official,_kevinperalta_
2019-07-05 00:59:26+00:00,,,1146946654685130752,"People keep texting me, “did you feel the earthquake?” Boyyy I felt it when I hit my face on the ground falling outta bed",official,StreeterWesley
2019-07-05 00:57:54+00:00,,#summer2019,1146946271258660864,"This beautiful picture was taken just hours after the earthquake #summer2019 @Los Angeles, California https://www.instagram.com/p/BzhAo8xnNCQI4-vfNlKWZitLt-MpT5SFSoEKHE0/?igshid=1vixcu5wze1ep …",official,Bri_anna07
2019-07-05 00:56:46+00:00,,#earthquakes,1146945985135857664,How did Kevin McCarthy who's the Republican get ahold of little piece of California..?? called.. Bakersfield.. #earthquakes Better get over there and see who is NOT registered to vote.. @ewarren @BernieSanders @KamalaHarris. Especially you cuz that's all brown people over there..,official,MsGoldBond
2019-07-05 00:53:47+00:00,,#Earthquake #ESAudio #RecordingStudio #LosAngeles #CA #SoCal #CityOfAngels #CaliLiving #ILuvLA,1146945231733964801,"#Earthquake Damage 2019! We will Rebuild! haha, ugh Pic: @VinylSoul1 / http://www.ESAudio.com 2019 #ESAudio #RecordingStudio #LosAngeles #CA #SoCal #CityOfAngels #CaliLiving #ILuvLA @ES Audio Recording Studio https://www.instagram.com/p/BzhAJHKn-yR/?igshid=nkmiw98l0e4u …",official,musicandpost
2019-07-05 00:53:25+00:00,,,1146945139757027328,Ralph took that earthquake like a champ he just stood like tf is this shit,official,xtinaageee
2019-07-05 00:53:08+00:00,,,1146945069120774144,So I experienced my first earthquake today lol,official,FKAjas
2019-07-05 00:52:27+00:00,,#earthquakes #BlueWave,1146944895896002561,I cannot believe that @GOPLeader Kevin McCarthy ..is a representative of California in the migrant area and it's RED..?? @ewarren @BernieSanders @Alyssa_Milano. #earthquakes #BlueWave How did that happen..??,official,MsGoldBond
2019-07-05 00:48:43+00:00,,,1146943957122727936,Me during the earthquake today “THIS IS IT THIS IS THE BIG ONE”,official,Pulotski
2019-07-05 00:47:39+00:00,,,1146943687802273792,woke up for the earthquake..... then immediately after it stopped i fell back asleep for 10 hours and forgot about the incident entirely,official,jessiechrxst
2019-07-05 00:45:59+00:00,,,1146943269143638016,I come to LA and we having earthquakes https://twitter.com/FakeRudyMartzke/status/1146837585156825088 …,official,Jford3428
2019-07-05 00:43:25+00:00,,,1146942626580455424,"Woke up with @ArianaGrande singing “Wake up, wake up” from REM in my head with increasing intensity, to find the bed shaking from this morning’s earthquake aftershock. Wow. Happy 4th!",official,CAGMacarthy
2019-07-05 00:41:54+00:00,,,1146942243103805440,I stood like an idiot in the middle of the floor with my mouth open watching chandeliers sway. Not my best earthquake preparedness moment.,official,madcatchy
2019-07-05 00:41:48+00:00,,,1146942217539354624,Multiple people today: are you okay? Me: what happened? Them: there was a 6.4 earthquake Me: Me: oh,official,bontmercy
2019-07-05 00:40:45+00:00,,,1146941951595311104,From an Angeleno who has survived the Whittier Narrows Earthquake and Northridge Earthquake which was and still is the most destructive and land changing disaster in LA as of now. YALL HAVENT EXPERIENCED SHIT HAVE YO DRINK AND ENJOY YO FIREWORKS pic.twitter.com/UP2Bqp9XB5,official,bushinju
2019-07-05 00:32:07+00:00,,,1146939781781135362,Lol so today an earthquake barely woke me up...,official,MeganRisdal
2019-07-05 00:31:06+00:00,,,1146939525685338113,Haha. Fireworks I'm used to but the Earthquake was new.,official,safoian
2019-07-05 00:28:00+00:00,,,1146938742864633856,Everyone at this silverlake party comparing how “cute” their earthquake experiences were...,official,Ryanjhawkins
2019-07-05 00:26:19+00:00,,,1146938321131589634,Earthquake leaves folks shaken. Really? https://twitter.com/KTLAMorningNews/status/1146932339672592384 …,official,escapetomi
2019-07-05 00:19:01+00:00,,#thingsthathappeninchipslife,1146936482327756801,- “Do you feel that!” - “ what .. the drip?” - “no you fucking crackhead..the fucking earthquake that just happened!” ... LOL #thingsthathappeninchipslife,official,bachito_
2019-07-05 00:16:56+00:00,,,1146935960677961728,"Niggas ain’t feel the earthquake , I’m blessed fr",official,vlmightyflip
2019-07-05 00:15:34+00:00,,,1146935617462267904,Depth and type of fault will impact any damages caused by an earthquake,official,cj__ang
2019-07-05 00:14:14+00:00,,,1146935279388770304,"The real reason for today's earthquake, @marshmellomusic slaps so hard it actually caused an earthquake https://open.spotify.com/track/2W9QUD9YJ4SERyzu25IwbU?si=bmxLerpDQQuFuc2F-VAw5Q …",official,AzureChris
2019-07-05 00:11:12+00:00,,,1146934517103337473,First week living in the LA area and a earthquake hits...Appreciating the warm welcome!,official,NIABCHICAGO
2019-07-05 00:08:46+00:00,,,1146933904433012736,experienced a big earthquake that coulda been da big 1... and my frens back home dont give af,official,HirenBip
2019-07-05 00:08:26+00:00,,,1146933821327192069,"Happy Fourth of July friends! Hope you are all celebrating and staying safe. Survived the 6.6 earthquake this morning, did you guys feel it? Enjoying the holiday with my love; Acting a fool and playing too many… https://www.instagram.com/p/Bzg6-ckgU-g/?igshid=1pjd45nwx0trq …",official,Renthead1337
2019-07-05 00:08:19+00:00,,,1146933793099378688,Today Was My First Day Experiencing A Earthquake!,official,Alahji_
2019-07-05 00:08:08+00:00,,,1146933746735562752,You missed out Big Jim.. We had a big Earthquake Here...,official,EugeneWinkelma1
2019-07-05 00:07:27+00:00,,,1146933571220729856,Dassit. I’m moving to earthquake-proof Hollywood.,official,JayFingers
2019-07-05 00:05:42+00:00,,,1146933132710383617,Home after doing 4 countries in 3 weeks. Exhausted . Could do without the earthquakes and swollen ankles .,official,MakeupByJc
2019-07-05 00:01:25+00:00,,,1146932054673592320,"Sleeping through an earthquake might not be the best thing to do @Los Angeles, California https://www.instagram.com/p/Bzg6LOwhNG9/?igshid=1w4rtxh1atdxe …",official,hitmo17
2019-07-04 23:53:13+00:00,,#SoIAmBuyingThemNewPatioFurnitureTomorrow,1146929993345372160,"My neighbor obviously had some serious damage because of the earthquake... #SoIAmBuyingThemNewPatioFurnitureTomorrow... ➜ ♫ x6 @Los Angeles, California https://www.instagram.com/p/Bzg5PMCAPvU3IjUuLNe9bCpxOF7hEgZgn1rn8U0/?igshid=cq5z6y8sdfdt …",official,Route_x6
2019-07-04 23:52:53+00:00,,,1146929908825726981,寝ぼけててあんま覚えてないけど やっぱあれ地震だったんだ... Strongest earthquake in years rattles Southern California; damage reported - Los Angeles Times https://www.latimes.com/local/lanow/la-me-earthquake-california-shake-quake-20190704-story.html …,official,Transformers_AA
2019-07-04 23:50:19+00:00,,,1146929260935860225,I couldn’t feel the earthquake from wilson,official,Barlos_36
2019-07-04 23:49:26+00:00,,#earthquake #holdon #sweet #dtla #dtlafood #unionstationla #milkshake #spin #blend #summer,1146929038482690048,If the earth is quaking we’re Milk-shaking! #earthquake #holdon #sweet #dtla #dtlafood #unionstationla #milkshake #spin #blend #summer @Ben & Jerry's https://www.instagram.com/p/Bzg4M8Rl0EL/?igshid=1dix5e6v366cv …,official,BenJerrysLA
2019-07-04 23:49:02+00:00,,,1146928940075741184,"I was in Whole Foods during the earthquake. In all honesty, I didn’t know what the fuck was going on lol",official,Marcy2cool
2019-07-04 23:48:08+00:00,,#HappyBirthdayAmerica #earthquake #calilife #HappyIndependenceDay2019 #Happy4th #californiaearthquake #CaliforniaQuake #goodday #afterparty #kocarhomespic,1146928712480280576,#HappyBirthdayAmerica ...our celebrations kicked in with an #earthquake ... God old #calilife ....... #HappyIndependenceDay2019 #Happy4th #californiaearthquake #CaliforniaQuake #goodday #afterparty #kocarhomespic.twitter.com/eXKqTQSeCh,official,KocarHomes
2019-07-04 23:45:58+00:00,,#earthquake #kitten,1146928166088237057,That time I blamed my wife for an #earthquake live on the #kitten camhttps://youtu.be/i7TIxtxr42c,official,Samproof
2019-07-04 23:45:47+00:00,,,1146928118763941888,"Happy 4th of July with Magnitude 6.4 earthquake 11 miles from Ridgecrest, CA · 10:33 AM. pic.twitter.com/rYdYIGzLfw",official,purpleondapus
2019-07-04 23:45:12+00:00,,,1146927972189913089,"A lot of swaying lights, sloshing pools & a rattled clock in the @CBSLA newsroom during the earthquake pic.twitter.com/w98YiPjqAZ",official,ShawnReynolds_
2019-07-04 23:44:56+00:00,,,1146927904682434560,"Holy shit there was an earthquake earlier? I actually slept through an earthquake, holy shit",official,MoralesK323
2019-07-04 23:44:01+00:00,,,1146927677548318720,"Jesus Christ, the fireworks are out of control this year. I was woken up by what felt like an earthquake",official,TwistedWell
2019-07-04 23:42:05+00:00,,#earthquake,1146927189884981248,"This video is incredible. Security camera captures moment 6.4 #earthquake hit Ridgecrest, CA pic.twitter.com/3zBEiHOxBb",official,ShawnReynolds_
2019-07-04 23:38:50+00:00,,#StayTunedForPictures #ELSCamps #ELSCampLife #2019pic,1146926373413351424,A little shaking up (earthquake) did not stopped us from today's activities. #StayTunedForPictures #ELSCamps #ELSCampLife #2019pic.twitter.com/TP04Iniw9P,official,ELSMalibuCamp
2019-07-04 23:37:33+00:00,,#earthquake #preparedness #July4thpic,1146926046685495296,"Thankfully it's a holiday, and we had less traffic on the roads and fewer people at work and school. Take time to practice your disaster plans, update emergency supplies, and learn what your kids' schools have in place to respond. #earthquake #preparedness #July4thpic.twitter.com/6VJIE960a0",official,PasadenaGov
2019-07-04 23:35:50+00:00,,,1146925617910341633,"Two pics in one day, because guys, I’m getting into this 4th of July spirit! Because while at a red light, we felt our car shake in an earthquake, and thank goodness everyone is okay. And because a glass of… https://www.instagram.com/p/Bzg24MKjOYB/?igshid=1s4s3a9gt4xe8 …",official,EricaDiamond
2019-07-04 23:33:29+00:00,,,1146925025317904385,Yes; we had an Earthquake,official,loveiscool25
2019-07-04 23:31:25+00:00,,,1146924505249406979,Fuck an earthquake I want the real news... https://twitter.com/BleacherReport/status/1146858817025560577 …,official,MissCPalmer
2019-07-04 23:30:37+00:00,,#earthquake #EarthquakeLA #VirtualReality #Datavizpic,1146924302681272322,#earthquake #EarthquakeLA #VirtualReality #Datavizpic.twitter.com/feVpwOVdSA,official,GregHerboek
2019-07-04 23:28:24+00:00,,,1146923746537533440,There was an earthquake in Costa Rica??? And I didn’t feel the one here either haha,official,_rorororo
2019-07-04 23:24:25+00:00,,,1146922742286917632,Survived the 6.4 earthquake,official,IAmCEE3rd
2019-07-04 23:24:13+00:00,,,1146922693393956864,Shaky ass earthquake this morning in Los Angeles. Happy 4th!,official,thalescr
2019-07-04 23:24:03+00:00,,,1146922651836796928,Lmao everyone talking about this damn earthquake I didn’t feel it lmao it was a 6.6,official,bad__13
2019-07-04 23:23:50+00:00,,,1146922595125612544,"Haha! I haven’t a cigar in a couple months. So, I decided that the 4th of July, an earthquake and seeing some of the things you and the other guys have been posting up was all the inspiration I needed! Cheers! My favorite cigars are Cohiba Robutos and Esplendidos.",official,BartlettBacchus
2019-07-04 23:19:44+00:00,,,1146921566128635904,Experienced my first earthquake this morning and literal tears filled my eyes; lord why did I move here,official,ghernand15
2019-07-04 23:19:43+00:00,,,1146921558822117377,"My dog was lying in his bed, lifted his head, earthquake happened and then he returned to his nap.",official,Carolineoncrack
2019-07-04 23:19:02+00:00,,,1146921387191197697,More people felt that earthquake than people who watched traitor Trump’s takeover of DC this 4th.,official,MrAlonBar
2019-07-04 23:18:17+00:00,,,1146921200033177601,Time to get prepped for the big one it will come are you prepared? Check earthquake prep lists online!,official,Frankli99551888
2019-07-04 23:15:27+00:00,,#EarthquakeLA #Bakersfieldpic,1146920486539935745,"Finally made it to LA after experiencing my first major Cali quake this morning. It hit when I was in the fast lane on 99, just North of Bakersfield. That’s enough earthquakes for one lifetime. #EarthquakeLA #Bakersfieldpic.twitter.com/S2bjw5DxpP",official,carolineheldman
2019-07-04 23:14:42+00:00,,,1146920297762676737,I just survived an earthquake to bring you an all new Cover To Cover Podcast. Listen now. https://podcasts.apple.com/us/podcast/the-cover-to-cover-podcast-with-chris-franjola/id1445604871?mt=2 …,official,ChrisFranjola
2019-07-04 23:13:07+00:00,,,1146919899421241346,Glorious July 4 post earthquake brunch @IvyRestaurants ... deliciouspic.twitter.com/g7ZqCnFqwu,official,EibhlinPayne
2019-07-04 23:12:45+00:00,,,1146919808182583297,"LA just had a very noticable but non-destructive earthquake, and the news report was great. https://twitter.com/kazooskis/status/1146843412261298177 …",official,fundogmo
2019-07-04 23:12:39+00:00,,,1146919783532601345,Happy 4th of July.. I rocked and rolled in the 2019 California earthquake.,official,LambethLaura
2019-07-04 23:11:28+00:00,,,1146919486064189441,Alright well there really is no such thing as clearing ur schedule to watch stranger things when its 4th of July. I’m also anxiously awaiting the aftershock of that huge earthquake. That was wild this morning,official,crazycayy23
2019-07-04 23:05:34+00:00,,,1146918000261357570,I was in LA since yesterday and I didnt feel no earthquake now I'm ok so does my family. Thank God https://twitter.com/AllyBrooke/status/1146911798567821312 …,official,derrickb3000
2019-07-04 23:03:13+00:00,,,1146917409980239872,"Ridgecrest, CA just had 10 earthquakes in the span of 5 hours. That’s wild",official,Rev_Maduakor
2019-07-04 23:00:51+00:00,,,1146916811310428163,Earthquake was 10 seconds. It’s raining all day on the east coast lol that sucks,official,MyCameraReady
2019-07-04 23:00:01+00:00,,,1146916601884598272,"Apparently there was an earthquake minutes before we landed in Burbank, I like to think California is excited to see me and also I hope no one was hurt",official,joanYAY
2019-07-04 22:56:28+00:00,,,1146915711480020992,Only in LA: “We’re moving chopper from earthquake to a pursuit”,official,ShawnReynolds_
2019-07-04 22:56:10+00:00,,#priorities,1146915634682331136,"I caught the earthquake on video. As you can see, I was very concerned about my TV. #priorities https://m.facebook.com/story.php?story_fbid=1622510467884572&id=170572773078356 …",official,joskelkat
2019-07-04 22:56:03+00:00,,,1146915603950657537,After seven years and LA I didn’t know if it was an earthquake or my bed got a new vibrating feature https://twitter.com/DamnItRJ/status/1146839715489832960 …,official,DarinD0429
2019-07-04 22:54:02+00:00,,,1146915098029465600,Didn’t notice the Earthquake today because I was on the treadmill and just assumed the tremors were because I was setting a new personal best.,official,JoePGould
2019-07-04 22:53:36+00:00,,#Ridgecrestpic,1146914987090124801,ATTN LA COMICS.. PLEASE STOP with the earthquake jokes for the LOVE OF GOD. #Ridgecrestpic.twitter.com/BC1HEHwoxX,official,EarlSkakel
2019-07-04 22:52:05+00:00,,,1146914606754832384,Word of the day: Earthquake pic.twitter.com/yDMLQICUPN,official,callkathy
2019-07-04 22:51:35+00:00,,#earthquake #MyDayInLApic,1146914482381185024,"I was partially asleep when the #earthquake hit, so I found it to be peaceful; Truth be told, I’m actually more afraid to be on a turbulent airplane than what occurred this morning, but, here’s the obligatory response. #MyDayInLApic.twitter.com/ZyC7MW5IaD",official,crixlee
2019-07-04 22:51:22+00:00,,,1146914426093621248,she was like “ARE YOU OKAY AN EARTHQUAKE JUST HAPPENED” and i was like “oh so THAT’S what it was” and then I couldn’t feel my legs for the next hour bc they were shaking so much,official,raphstetics
2019-07-04 22:50:19+00:00,,,1146914160489324544,Bruh I just woke up. I slept through the earthquake,official,erikv520
2019-07-04 22:49:50+00:00,,,1146914040871940102,Wow!! It definitely was a strong earthquake to cause damage like that !! I’m sure your dad has insurance!! But it’s a bitch to clean up !,official,dgdrz1
2019-07-04 22:47:48+00:00,,,1146913528151863297,So apparently there was an earthquake this morning? I didn’t feel shit,official,1madculture
2019-07-04 22:46:20+00:00,,#earthquake #WoolseyFire #SmallBlessings #ReBuild,1146913159103442944,We felt the #earthquake in Agoura Hills... was a very long gentle swaying right after I had put my feet up on my desk - and I almost fell over sideways!. It's the first time I was thankful to not have a house - even though it was due to the #WoolseyFire. #SmallBlessings #ReBuild,official,traceybirdsall1
2019-07-04 22:45:57+00:00,,,1146913061732663296,So I thought I was having a stroke and then my ass was juggling and thought is this is the episode of the golden girls with the vibrating bed. And I thought is this anal sex? Finally I realized it was an earthquake ? pic.twitter.com/7bqEg6XRQU,official,DarinD0429
2019-07-04 22:45:19+00:00,,#summer #shoes #4thofjuly #shoes #love #venicebeach #sanfrancisco #sandals #stylist #styleblogger #blogger #fashion #earthquake #love #girls #mua #ootd #influencer #influencerswanted,1146912902009561088,Summer fun! Get these now #summer #shoes #4thofjuly #shoes #love #venicebeach #sanfrancisco #sandals #stylist #styleblogger #blogger #fashion #earthquake #love #girls #mua #ootd #influencer #influencerswanted… https://www.instagram.com/p/Bzgxdrqh4Gs/?igshid=1uphjryxrkdp …,official,SohoShoesUSA
2019-07-04 22:45:09+00:00,,#LA #earthquake #la,1146912862423490560,"Is everyone ok in #LA? #earthquake #la @Santa Monica, California https://www.instagram.com/p/BzgxcpNlVqF/?igshid=1fn1x4ljxuite …",official,itscruzmuzic
2019-07-04 22:42:00+00:00,,,1146912068370493440,"After this earthquake, Juan’s about to get a lot of calls",official,delatomorrow
2019-07-04 22:41:38+00:00,,#AX2019,1146911977941303296,"Dammit, @BangZoom! Can you knock it off with being so freakin' awesome during your panels you cause earthquakes!? #AX2019",official,CiaranStrange
2019-07-04 22:39:55+00:00,,,1146911545093312513,Are me and my niece the only ones that didn't feel this earthquake haha,official,KC_2506
2019-07-04 22:39:23+00:00,,,1146911410808430593,Earthquake?! pic.twitter.com/2ECGd7jqo0,official,MichaelGabiano
2019-07-04 22:38:32+00:00,,,1146911194789269504,me and melissa literally sat through a category 6 earthquake completely unphased bc we were so distracted by our waffles,official,realsatanmalik
2019-07-04 22:38:05+00:00,,#earthquake #losangeles #scary #storytime #youtuber #contentcreator #smilessquad #professionallysilly #youtube,1146911082771959808,Today I experienced my first earthquake! It felt like forever but was only about 15-20secs! I’m okay though Smiles Squad!!! #earthquake #losangeles #scary #storytime #youtuber #contentcreator #smilessquad #professionallysilly #youtube https://youtu.be/4WCPpyNhEbM pic.twitter.com/NvF3qamNLO,official,TruSmilesJones
2019-07-04 22:35:19+00:00,,,1146910388916592640,I was working out & chilling in the steam room. I didn’t know there was an earthquake until my friends texted to check in. This explains it. https://twitter.com/LACity/status/1146853301939347456 …,official,BossierS
2019-07-04 22:34:59+00:00,,,1146910303151517696,"You’re definitely not from California if you’re not used to a little earthquake, people are so dramatic I can’t",official,asha_sims
