id,tweet,label,disaster
'347976763651010560',is it in poor taste to inform my calgary friends that today is international surfing day   just sayin     silverlinings,1,flood
'350664965717377027',driving the forklift   feel something tickling my ear  pleas let it be my hair  worst fear come true   tar sand beetle   nooo  cryingensues,0,flood
'351479278430461952',lord of the rings adventure board game is happening at the lake   nerdlife   laurier lake  ,0,flood
'348128227425923074',hi friends  i m safe  surrounded by water  but stocked with food and water  just waiting it out now ,1,flood
'348632163345895424',and it s half flat what the fuck i just opened it fuck you kokanee even tho i love you,0,flood
'349516651915526145', jmslat it s never too early for spice girls,0,flood
'350770369503830016',there might be a thousand food items on a table  but you do not need to eat them all in order to satisfy your hunger ,0,flood
'348827343684509696',some kinda allergies my face is red and itchy    wtf  yyc i want my  islandnights back  it might rain at home but it doesn t do this shiet,0,flood
'350682547103088642',great  han said  we ll come with you ,0,flood
'349299172748439553',rt  condescendtorts  do the sedin s even fucking know what blocking a shot is  yes  they ve been defending  strombone1 doing it for years,0,flood
'348832411565563904', niqr  i had 2 exams for this semester ,0,flood
'349641703398969345',every time i turn around  this place looks more and more like a dexter kill room    rocketfuel games hq  ,0,flood
'348482157141958656',red velvet cake is gross  never again,0,flood
'351477766937526272',i m at princess auto  edmonton  ab   ,0,flood
'348987812063883264', skywire was boring  what was exciting was when rodman went off the cliff  ko d himself,0,flood
'350803455453044737',make sure to checkout the most epic pop up party in  yyc right now   back2thebeltine until 10 p m  tonight  vicparkyyc  beltline,0,flood
'349151662872596480',see the first hints of a budding romance when it was happening right under his nose  ben would deny it  of course  but,0,flood
'349533935279157248',isolder walked down a row of  wookiees  all intent upon the jumble of small metal parts on the tables before them  the fu,0,flood
'349028670687555584',i have exams all this week lajsjkdsknsfjksk omg no im so scared        ,0,flood
'351419696614105088',road tripping with my bro  ,0,flood
'351177129452507136', emanuelburnstad  jolson391 you re welcome but don t call me doc yet  still have to go to uni   ,0,flood
'349316725688369153', serenaryder best wishes to you and all that jazz  i love jazz music ,0,flood
'348313163583877121', smashedpenney look forward to buying you n yer dude a beer tomorrow  ya deserve a couple raks,0,flood
'349509670383271936',nor could jaina do anything to help  her  brother seemed to anticipate every adjustment she made  swinging vatok around t,0,flood
'348159634999214080',pix of lafarge construction under water  ,1,flood
'348842978590203904', brittannyyx according to your horoscope you are always jealous    i think that s funny for some reason,0,flood
'350485506464821248',yet another strange bug on the patio  kinda cute actually  bug  insect  patio  igers  igdaily  ,0,flood
'350007705198538752',wed 16 00  partly cloudy  risk of a thunderstorm this evening  low 10 ,0,flood
'350399709824811009',2o13 o6 27 match made in heaven  theworksfest by  joshholinaty  yegarts   latitude 53 gallery  ,0,flood
'349601327380328448',need a stress relief sweat    for a great 200 500 too challenge  you decide what you are up to   ,0,flood
'350396009412706304', mrsilverscott  travelalberta so does that mean you ll come renovate my house  itreallyneedsit,0,flood
'347888872329453569',jamesons  rolling rock with darren  tommy  albertaflood    ship  anchor pub   ,1,flood
'348071965682171904',day hasn t even started yet and i already hate it  ,0,flood
'348650941362348032',haven t worked out that hard in 2 months omg,0,flood
'351466597891837952', jenbernson me    sometimes celery and cheese whizzzzzz,0,flood
'351799241196318721', whiskydickson ermagawd  dude    that s almost close to slave labor ,0,flood
'351727690526638080', huffingtonpost  the gut wrenchingly tragic outcome of one couple and their struggle to accept their gay son   aww   ,0,flood
'350321009678745601',the only ships still moving on the screens were the,0,flood
'348636214255030276',a trip to zr autos         lamborghini murcielago  loved the colour on it      zr auto  ,0,flood
'347890318311575552', jackshope they are airlifting our crew into canmore via helicopter just to get communications set up  i need to keep listening to freq 24 7,0,flood
'348558198850072576',should i already make my guesses for bucci overtime challenge for game 5  sharp paille,0,flood
'348657898647322624',her eyes sparkled as she lifted her other arm up so he could  see what she,0,flood
'349336853532516352',when  bbjli not only yells at my cousin  but makes him look like an idiot while teaching him in the process ,0,flood
'349232464490795008',legs shoulders and abs     world gym   ,0,flood
'349482509601484800',half off bridal gown dry cleaning from fine drycleaning  ,0,flood
'351791095350435842',a real man never stops trying to show a girl how much she means to him  even after he s got her ,0,flood
'349688699715461121', laurabuckley he was there last week ,0,flood
'351546840669372416',on saturday 29   cfl was trending topic in calgary for 14 hours   ,0,flood
'348148343018500096',having coffee in the main street of bowness while the rest of the world thinks we are  underwater     ,1,flood
'351234862692315138',nothing worse than a cracked out guy trying to fight you   whydidileavemyroom  whyteaveprobs,0,flood
'349028933469077504',can everyone on my feed stop being a giant buzzkill  you can all go fuck your own face ,0,flood
'350844264571346947',sometimes i find myself rereading a sentence backwards without realizing it but it makes perfect sense  but when i try again it s gibberish ,0,flood
'348136343592898560',happy birthday my love you are so talented  beautiful and spectacular  happy birthday and many more my sweet  lanadelrey,0,flood
'348904836655353856',i haven t danced in forever ,0,flood
'350367695616741377', bestproadvice    i already do that shit,0,flood
'350766230434623488', shitnoonesayss   just pre ordered soulja boys new album  ashleymobrown why did i think of you ,0,flood
'350795786247880704',in okotoks watching the nephew playing some bantamaaa baseball  shwingbadder  chucker  ,0,flood
'348446012169404416',i m at tim hortons  edmonton  alberta   ,0,flood
'349257488174034944',customer relations   non profit donor services calgary    starting at  13  apply now  job  hiring  ,0,flood
'351844701298638848',boonstock festival goers cleaning up after four day party in gibbons  photos   the fun and games have wrapped up     ,0,flood
'348172599181836288', javelinjamz tried replying but couldn t  we are here  calgary   shit is fucked  r u guys here  should we do a house show   ,0,flood
'351236176050524161', canadaday shows up at this time as trend in calgary  ,0,flood
'350299556405198848',construction safety manager  calgary ab  job  hiring  ,0,flood
'350869872303030272',the present day really isn t that bad in terms of entertainment media and culture as many people paint it to be ,0,flood
'349355315445235713',you are so attractive   js  mtv  mtvteenwolf,0,flood
'348843092423610368',tjx canada  retail  job  coordonnateur  service  la clientle exploitation    edmonton   ab     jobs,0,flood
'350842645167341569', rhenzramirez18  justsammyyg  iamchuntian  izang calawita wow  look at your social  20 1 goes first before 10 1 in sem 2  hilarious ,0,flood
'348446598616985601',it would have probably been easier and a lot less work to have stuck with roommates,0,flood
'348391226455760896',o driscolls block made the try cuteness can t beat it,0,flood
'350505847060840448',but she found only decomposing wood and fabric not much of a threat as far as she could tell ,0,flood
'350076501405876224',i m on instagram  follow me at indykhosah,0,flood
'350847983270625281',  manteomitchell  laurenfleshman i second this  the  flotrack crew would love to nom on these for a few meets  possible barter ,0,flood
'348647189981052928', worduptoronto thanks for the follow ,0,flood
'347924370196402182',party in miami tonight  the  heat have done it again  nba champions   ,0,flood
'350858544901394433',sat midnight  temp 17 3 c  wind se 13 km h  humidity 67   press 101 7 kpa   falling  health idx 2 4 ,0,flood
'349264236112904192',forklift   counter balance operator needed in cochrane  ab  job  hiring  ,0,flood
'350513891333242880',bemused  ahsoka stared at the deactivated holotransmitter  lanteeb  how very mystifying  and she d look into it like ana,0,flood
'348737404804419584', amyblacksson lol burco and somaliland in general you don t really need to take anything its all over there,0,flood
'348265110114013185',and my fathers name is david what just happened here its fate,0,flood
'351822882168512514', giftbasketrus same to you   hope it s this nice at silver creek in a few weeks     cheers,0,flood
'351459321432907777', scottyroblin wouldn t say a mile but maybe a half mile just another year in jr will be fine but hunter shinkaruk  sigh,0,flood
'348078792134238209', misheybelle  driveyyc looks like an executive l series lincoln towncar  mini stretch limo  which is a good foot longer than most cars  kcco,0,flood
'349975329600831489',think they control it  but they re tragically mistaken  the dark side of the force controls and consumes them  consumes,0,flood
'350661618469834755',i m gonna start unfollowing ppl  who use the boys on the bus as an excuse for sucking  the team sucked ,0,flood
'350174635427500032', corieeberle check that  your twitter app  ever since i did  it s been pooched,0,flood
'348265467426766850', upperdeckhockey  upperdecksports just pulled pack wars 12 13 spa bobby orr team canada  auto sp  great win  ,0,flood
'350030750369853442',is miserable  need some sort of therapy  just can t decide if it should be in the form of retail  chocolate or wine   sigh   seriously,0,flood
'350108655561089025', redbloomsalon 5st from 12ave still looking dark  taken just a sec ago  ,0,flood
'349353890585657344',rt  greenmonster03  it s going to be a fluke goal that wins this friggin game     c mon  bruinssssssssssssssssssss,0,flood
'349937322332135426',lando gave it another dozen rounds  just to be sure  then  during one of the deals  he casually looked over at zerba and,0,flood
'349768442880069632', ulethbridge guest assistant sam was very helpful and friendly  i m going to pop in and check out the  ulethsu tomorrow morning ,0,flood
'351263185434705922',lord gaalan ignited his lightsaber  the clover like growth on the meadow glowed red in its light  the other three sith a,0,flood
'351497317343444992', nhlflames please make a deal make a diffence its the year of getting good players,0,flood
'349266139114778624', jameskirby30 i m 7 hours behind ye and that s well past its sell by date  gottakeepitfresh,0,flood
'350434323691876355',update   state of local emergency  the city of calgary remains in a state of local emergency due to significant     ,1,flood
'351219739995017218',twitter why you gotta be like that ,0,flood
'349619831122829312',machine tool sales representative needed in cochrane  ab  great pay    job  hiring  ,0,flood
'349702264308498432',edmonton public appoints new superintendent  edmonton public schools has appointed darrel robertson as the new     ,0,flood
'348911181437759488',clean up effort for the calgary flood   yycflood  elbowpark   elbow and riverdale  ,1,flood
'349226969558298626',spending the day helping out rural albertans reclaim their homes   abflood  yyc  calgarystrong  pic    ,1,flood
'351121835133370368',after a hard day of fence building    margaritas  homemade burgers   gratitude,0,flood
'351123883312685056', letang  appeared on friday 28 at the 5th place in the top20 of calgary s trends   ,0,flood
'351060290277879808',in edmonton   ahhhh then calg on monday   ahhhh,0,flood
'349433787769290753',instead tahiri looked toward the jury and  was surprised to find them looking not at bwuatu  but at her  to a being  thei,0,flood
'351400329901899778',ahh just got home  only thing i m missing here is  you know  a social life ,0,flood
'348555642283384832', tanisbrown a lot can happen in 10 minutes in this family tanis,0,flood
'348995853236707328', bigeyesband did u get a chance to take a look at the email i sent  i know you re on the road so whenever you get a chance would be rad    ,0,flood
'350965523837747200',the guards did their best to look intimidating ,0,flood
'350270196658876417',during those nights  he often awoke to a sense of worry or a beep from shaker to see eyes gleaming from the other witle,0,flood
'349876694825451521', smithlanar well  here goes nothing  miss y all already   albertadresscode  ,0,flood
'350118292209418241', stopbeingfamous don t let them forget what so many republicans thought of mandela including regan and cheney ,0,flood
'348204931901161472', madisancowan what s the license plate number,0,flood
'350020201212944384', destructoid i didn t see that  dang ,0,flood
'350939554108276736',raffic s at a stop that one clump of men is still holding back  still  trying to get skywalker up on their shoulders ,0,flood
'350495144576946176', gunner1812  zooeydeschanel show me a horse on a dog and i ll be even more impressed ,0,flood
'348102002158489600', engineering  job in  calgary pipeline engineers   calgary  alberta  canada  2 openi    at universalpegasus  ,0,flood
'351388613482778624', frankoceaan  boys are nice until their friends show up  how true is this ,0,flood
'348650978876223489', alyssalang34 hah just being the best and bring the coolest chick and a beautiful girl who  loves sports ,0,flood
'348228850481774592',let jean becq know be can work at my photo studio   abflood  togs,1,flood
'349335750870974465', 76for25 a  hab fan doesn t cheer for the  bruins  cant happen ,0,flood
'350359010668589056',could have my new car today fuck ya,0,flood
'349639150477127681',in the good old days a certified cheque was like cash    you could deposit it no  problem   ihatebanks  frustrated,0,flood
'349212573943603202',the one job i thought wouldnt be stressful is  ,0,flood
'349200686619185152', tricolore regis it looks to be ill keep you updated i m weed whacking on the block   ,0,flood
'350687877568548864',coold b  while watching  y   ,0,flood
'349859382395277312',good  raaba thought  directly before her  she saw nolaa tarkona emerging from a vault locked chamber whose bent and batt,0,flood
'351442732784435201',othing  the other players had noticed and were brimming with fresh confidence as they realized it was once again a  wide ,0,flood
'349754020744806402', townofhighriver who do we contact regarding reptiles that have been rescued from homes ,1,flood
'349593188312432643', hockeymemes  that moment you realize      ouch,0,flood
'350609972142407680',ngly toward their targets and then simply disappeared ,0,flood
'351467660493586432',so rather than get a good player  the oilers will draft three bad ones ,0,flood
'350160059625517056',se their dive angle  he pulled the throttles back   using the repulsorlift drives to slow their descent ,0,flood
'348584521928691712',lying is honestly the biggest turnoff,0,flood
'348137636097048576', kadijaraymond are you guys gonna walk to castle ,0,flood
'349989622098571264', misty hamel it s happening on sunday for sure  venue is still tba   cocktails4calgary,0,flood
'350458880591011840',   there is a powerful river of forgiveness that flows from the cross of our christ   ,0,flood
'348998087022358528', jerroldmcgrath i ll tell noah  he ll be happy to get the costume back  it s the little things these days ,0,flood
'348900455428001793', mahum1995 oh  well worth it  sidra still doesn t know how the waiter knew it was her birthday ,0,flood
'350042818129035264', fan4evawhitneyh i ll just have to be here twice as much for you now  baby girl  sheena will show me how  she ll always be with you too ,0,flood
'348266259743391744',i haven t seen molly in like 3 weeks     where s that bitch hiding,0,flood
'350990930884562944',eir side  sweeping a deadly path toward the  nearest building  their bodyguards closed in behind them  blocking pursuit a,0,flood
'350692268765753344',have a great canada day weekend to all of our canadian followers  canadians are the best  don t forget that ,0,flood
'350178908894797824',expecting to feel the emitter nozzle of a lightsaber pressing into her ribs just  before jacen activated the blade ,0,flood
'350548096117252096',as luke spoke  he grew aware of cilghaps presence rushing across the  corridor from the direction of the infirmary  an in,0,flood
'351137528302157824',after a 73 hour work week ima eat enough pasta to induce me into a food coma  wake up sometime monday,0,flood
'351134248465477632',i m at boomtown pub  patio  calgary  ab   ,0,flood
'350015072745168896',warehouse shipper  wholesale ceramic tile distribution    daltile    calgary  ab  ,0,flood
'348696057259114496', kelliepickler someone is beach body ready   you look awesome  hope you  your hubby have a great time ,0,flood
'351667237150654464',for the kingdom of heaven is like a master of a house who went out early in the morning to hire  ,0,flood
'351507523481763840',i always think of baby names  i ain t ever having kids ,0,flood
'348512397440466944', narrynicotine so chase got his phone back  and this is kind of what i sen him im laughing  ,0,flood
'348286846880604160',maybe some nankatai or tepla  rt  kayzramulji   nenshi needs some chai and some much needed rest   nap4nenshi,0,flood
'350534192322445313',b offer being legit  that you  falsta ,0,flood
'349368985239814145', renlavoierds  broken ribs  torn cartilage  separate shoulder  tonight  for patrice bergeron   rds  becauseitsthecup,0,flood
'348196828539408385', xtraspyc that s the plan  i believe it will be a drinking night,0,flood
'347961285574524928',happy birthday  shaanell i love you hope you had a wonderful birthday  ,0,flood
'350177314623078403',nuru faced breaker and knuckles and said  where s sharp ,0,flood
'349600126735642624',longest line ever at this canada post    gah        shoppers drug mart    shopprsdrugmart   ,0,flood
'351370835568758784',on my way out  not feeling it today ,0,flood
'348905746995494912',play message  he told   instantfollow it   ,0,flood
'349029794513575936',tion and overwhelmed him  initially  anyway  like  trying to put that waterfall out there through a small tube  or passin,0,flood
'350022891334672385', weemadaggie not at all  wearing proper attire for the activity is an sign of good sense intelligence ,0,flood
'351093914356293633',i love how summer smells ,0,flood
'351333465687457795',though  if it s something environmental  there s a good chance the  risk would be related to length of exposure  tekli,0,flood
'350640663936770048',ring  he wished that he d stopped at jira s  stand for a cool drink before he left mos espa ,0,flood
'349328757703729152',i m at fort mcmurray airport  ymm   fort mcmurray  ab   ,0,flood
'349738848571494400',today  one of the coolest hikes i ve ever done  rocky hills along a blue green river   in a  ,0,flood
'351595763417092096',i m at rose  crown  banff  alberta  w  6 others  ,0,flood
'349236254036066307',just showered in water that smells like the water i shower in when i go campingo ewell looks like calgarys water plant has been contaminated,1,flood
'348130398624153601', dmgullekson  don t be fooled  it isn t thunder  staying put would be a blunder     jumanji  jumanji  yyc  yycflood  staysafe,1,flood
'348948290215223296',featuring summer songs on pure country tonight   aaronpritchett i m playing  suntancity  so bring some sunshine to lloyd this week ,0,flood
'349043440975228928',ok luke i have seen your ask fm link 3 times this night that s enough,0,flood
'351847593590001665',hey girl  down there you look like a sweet nickel   canadiansexeuphemisms  sorry  sosorry  imaterribleman,0,flood
'349518302164434944',at its feet was an odd assortment of items   shiny blue stones from the edge of  the dune sea  polished bones of krayt dr,0,flood
'349046665770045443',at w  instantfollow anting a thing does not mean getting a thing ,0,flood
'348649599759683586', mariam hamoud almost made me shit my pant,0,flood
'348984156384006146',imagine sex with that guy  ick ,0,flood
'349170535781003264',rested on a  large lounge with a repuls  autofollowback orlift motor ,0,flood
'349301888749010944', sit walk  hollya1m1 dj craicmonkey s in the house ,0,flood
'348948366983573504', baldoosi  coachfrank18  darrendreger   but that is easier said than done ,0,flood
'350207462344892416',vehicles stranded in medicine hat flood waters video ttp   instagram com p a6ufxmc65q ,1,flood
'349349184475901952',clifftop residence  now  in  montgomery  ,0,flood
'348960430535876608',bowness residents stunned by flood s muddy devastation  a portion of bowness felt the full brunt of the powerful     ,1,flood
'351151964886806529',hahahahahah some guy just said he loved my hair then asked me on a date i m scared,0,flood
'351618379880210432',sith are also arrogant  luke said  ivaar workan is posing as a high profile senator  i am willing to bet that you kno,0,flood
'347900282602135554',man this game is intense ,0,flood
'351174890755330048',no painkillers will do the job   fuckingchapped,0,flood
'349292185579028480',we had so many great people come out    our cyclists delivering food for the  yycflood  delivery cars  etc  even rcmpfirefighters  thank u ,1,flood
'347942346823974912',mayor advises everyone to avoid downtown area    abstorm  yyc  floodpotential,1,flood
'348934857692438529',doc rivers is now the head coach for the clippers  garnett and pierce leaving  what s going on boston ,0,flood
'350036885445427200', renee shepard just convince a guy to hang upside down from a tree  or take matters into your own hands and set a trap ,0,flood
'350298831239389184',its going to be so hard to say goodbye today ,0,flood
'348444390584377344',been a while since i have made that drive  laurielyons but recall going down for the day to catch am  nfl game  sitssharefest,0,flood
'349663900368781312',pretty sure i m the only one writing the science diploma still,0,flood
'348961572783271937',a squad of heavy choppers just flew by,0,flood
'350953364407861248',ohsh t    goosebumps  okay na siya but    the baby didn t survive  fudge  i m not expecting this ,0,flood
'351695872033165315',internal auditor and accountant in cochrane  ab  oilandgas  job  hiring  ,0,flood
'348237327950282752', bluejays  whiff no one said this come back would be easy  get those runs back   gojaysgo  lovethisteam,0,flood
'349933260614270976',the person who invented marriage was creepy as hell like yo i love u so much im gonna get the government involved so u cant leave bahahaha,0,flood
'350658349680963585',really lucky  saw herbie hancock live last nite  like mozart with a synth  cool to be in the presence of greatness  amazing gig   ,0,flood
'348542671578599425', verandainterior whoa   tough call  narrow your wants down a bit ,0,flood
'350451359503482880', dollarrentacar looking good   the desk staff in calgary are  awesome,0,flood
'348569091046535168', peggo36 i m great thanks  how are you  haha yeah i am  coming home in a couple weeks    what have you been doing with yourself ,0,flood
'350784023133552642',and they re not the only ones ,0,flood
'350124075827462144',an alien archaeologist who s in hiding in the underground caverns of duro  he s a cousin of dustini ,0,flood
'351394418223366145',the way  days like that sugar jones  just spoke into my life though ,0,flood
'350321443055206402',only crummy thing about being stuck at school all day is that i become the help desk for everyone  without wanting to be ,0,flood
'348502602381684738', mountroyal4u do we know what is happening for final exams on monday ,0,flood
'351445063613693952',oh haiii  i m gonna steal your pillow and sleep on it all day and then do this when you turn the  ,0,flood
'350026766112403456',edmontonians cleaning up after flooding  city of edmonton officials said they will be reviewing how they     ,1,flood
'350988125352361984',i feel like i deserve to throw up but this hangover is pretty bad so it will have to suffice,0,flood
'350954066198802432', josepicardo get the air  timecapsule  solid state drive means they re very quick and so light for travelling   macaddict,0,flood
'349175077281071106',yoga ball katamari damacy controller  if i get this i will die and go to controller heaven       katamari,0,flood
'350241597369233408',a new vision came to him  rushing out of the void to fill his mind ,0,flood
'351402192432939008', canadaday shows up at this time as trend in calgary  ,0,flood
'351164148270366720',expectations  me  happy birthday i love you mommy  thanks my princess  i love you too  reality   me happy birthday love you mommy  thanks,0,flood
'351724235879755777',its self created weapons fired in return  steady and rapid  jaina pulled back on the stick hard and was slammed  back aga,0,flood
'349757943174017025', darealgabriella i ve heard but i still won t believe it until they say on tv or something,0,flood
'348516147706073088',rt  lukaszukmla  medicinehatcity residents do what u can to protect homes  river is staring to rise  abflood  ableg  ,1,flood
'349654681733185537',move in less then a month  bittersweet,0,flood
'349897183417470977', boston  appeared on tuesday 25 at the 7th place in the top20 of edmonton s trends   ,0,flood
'350279599940304896',jogan  heard the alien voices outside and tried to rise  fighting the pain  she nudged him back down  he puffed  spent fr,0,flood
'351023972474822657', jonathanwillis  brucemccurdy   terrible at trade proposals but would hemsky  gagner and the 7th be about right for seguin ,0,flood
'349382624143347713', mommakayln dot know how much more i can go its already lifted 12 inches lol,0,flood
'351179844329017344',canada day events to act as celebration of calgarys resiliency  calgarians are invited to celebrate canada day     ,0,flood
'351188908912033792',sometimes being nice is the only thing you can do,0,flood
'350651573992554496',first thing i m doing in my new apartment is    getting a fucking cat  ,0,flood
'349688910542151680',i need to do something or i m gonna drive myself crazy  being home alone sucks ,0,flood
'348527270849298432', bonanzadynamite  forzy76taras 10 in a row boys  fun to see  go  bluejays,0,flood
'349363924279369729', underthedome shows up at this time as trend in calgary  ,0,flood
'349704686682648580', ericmurphygroup no he s not anything special  imo  it s a bit early to give up  no one more critical of our organizational depth than me,0,flood
'348594428476268546', nicastro19 haha no man  they suck   ,0,flood
'349274197614268417',anyone need a bag or 2 of salsa ,0,flood
'350214734961852416',the resignation in han s voice worried leia more than any amount of yelling or cursing would have  it almost seemed as t,0,flood
'349879675809570817',a sign of all the work ahead    no bridges on the elbow river have re opened  only 30  of flooded downtown buildings have power  ,1,flood
'351024990889590785',fucking fuck urban outfitters  your online shop gets me every time  every  time   helloislandjewellry,0,flood
'349795178640445440', canada day  appeared on tuesday 25 at the 17th place in the top20 of calgary s trends   ,0,flood
'350693779675684864',girls night tonight  off to the lake with my baby tomorrow  see ya ll bitches monday  longweekend  imdoingme,0,flood
'351460391479541760',7 00 pm   cash casino calgary  60 no limit hold em poker tournament w  re entry   ,0,flood
'350472492604858368',bahay ni lola margarita   please come stop by our garage sale fundraiser for wyd    your support is  ,0,flood
'349749045436235776', spookyboogal just two hours from me we got severe flooding,1,flood
'347923196600803329', the sopranos  appeared on wednesday 19 at the 15th place in the top20 of calgary s trends   ,0,flood
'351376237257707520',i m at puma s palace  calgary  alberta   ,0,flood
'351718771636961281',ready at my post  volunteering for airdrie s canada day parade  starts   10am  don t miss it    happy canada day y all     bestplacetolive,0,flood
'350006552717049857',still so glad i got to see  dashumans live  sledisland  amazingmusic,0,flood
'349307530641543168', wbrettwilson  tarzandan whenever works for you  thanks looking forward to it   ,0,flood
'348882308461371394', herrickc tell her thanks  and love you   ,0,flood
'351519345668669443',a big tusken raider came at luke from behind a boulder  he was swinging a sharp battle ax  luke whirled around and block,0,flood
'348551884669333504',races are cancelled in wainwright due to track n muddy    but it s going to be the same tomorrow   just saying,0,flood
'350695862919368704',the force will sustain  him  rolund added ,0,flood
'347938183423619072',you guys are actually so fake  whatta joke   fuckeveryone two faced bitches these days,0,flood
'348836657501442048',hey  if we all buy a little bit of stuff  it adds up to alot  if you can  you should  panties  soap  stuff  easy    ,0,flood
'350146165737656321', joshclassenctv you are dead wrong sir there is a  stormbrewing now outside my window  yegstorm  thunderstorm  ,1,flood
'351072962830544896',noree cried out in pain  dal grinned ,0,flood
'348675587398856704', shelleylarose  ericaryder  tavisford  darlenef949  imperialoil get stuff to us by noon tomorrow  or people can come with too,0,flood
'350818120472084480',he climbed to his feet  put the autopilot into launch prep  and methodically donned the vac suit and oxygen kit  all whi,0,flood
'349206390771945472',couldn t imagine that jira could do it   teamfollowback without  getting caught ,0,flood
'348843225190105089',slept in which was much needed  and now enjoying coffee on the patio   beautifulmorning  yeg  ,0,flood
'350782586781564928', oilersjunkie why do you want that contract ,0,flood
'348336647043162112',how can vine let instagram copy them  i think they just lost like a lot of ppl  ill still stay on vine   but ill make instagram vids  too,0,flood
'351527909380472832',peak hours in calgary s trends for saturday 29 were at 5 pm and 8 pm     ,0,flood
'348255992166899713',no  freestyle rap  musicvideo today  sorry    ,0,flood
'350062792251949057',shout out to ward 9 team for their flood volunteer coordination in erlton  thanks for all your hard work     gccarra  yycflood  erlton  yyc,1,flood
'351804530800857089',you are so worth it ,0,flood
'348276933836029952', getnutrifit i don t even know what that is  how lame am i  wait  that was a rhetorical question ,0,flood
'351068964413112321',looking for a finance manager needed in edmonton  ab   excellent opportunity   job  hiring  ,0,flood
'348952246031097856', seangentille it made you stop  didn t it ,0,flood
'351021159933935617', joshuaadamsrock  good morning my sexy rock star  have a fantastic day my friend  miss you     love   hugs   friendship  teamjoshua xoxoxo,0,flood
'351696569885655041',internal auditor and accountant in airdrie  ab  oilandgas  job  hiring  ,0,flood
'350357771474059265',if anyone had some time and energy  jill and i could use a few hands to help muck out our basement   yycflood  wetsos,1,flood
'348552162210623488',so fucking pissed off right now ,0,flood
'350439764681428993',a sphere  winter asked   sounds a little crazy ,0,flood
'350704449381076992',i m at  timhortons  calgary  ab   ,0,flood
'347988789823684609', princesssarahhh i m petitoning alberta gov to install new water redirection system to direct all future flood waters in calgary to edmonton,1,flood
'350315626495102976',food truck back in business in  yyc i am almost calling dt back in business   steakouttruck thanks for lunch   ,0,flood
'348180855803486208',at the  winspear to see nicole cross the stage at her graduation ceremony    francis winspear centre  ,0,flood
'348499670055665665', gabbydube  tilena read i want so many ,0,flood
'348172880888086530',fuck man i burnt my egg,0,flood
'349578385686675456', ryan batty i agree man  a dozen beer says loungo goes to the  flyers now,0,flood
'350187654735855616',s fist down hard upon the desk  he roared  i  didn t not  tell you because  i thought you were smart enough to know bett,0,flood
'348209193871892480', michielinman again  whats the over under on you being back ,0,flood
'348318025927229441',it was so cute how the guy that was working in zumiez asked for my number,0,flood
'351495490942152704',emirates chicks  holding the medals,0,flood
'349864417971802112',she swallowed  what is he talking about  perhaps your protection s stopped working  general  if i could take a look at,0,flood
'350818418536103937',when the muscles in our legs aren t used to all the walking     waste by  fosterthepeople   ,0,flood
'348673571767332865',mirror mirror on the wall who s tge fairest of them all,0,flood
'347947584268161024', katieeebeth1 sure it  has been for awhile,0,flood
'351420210659590145',  tim mcgraw  brad paisley and zac brown band   this year is gonna be awesome    3  countryjoy,0,flood
